plan_key,plan_id,issuer_id,plan_type,metal_level,product_type,state
3951,33602TX0460794,33602,HMO,Bronze,QHP,TX
3952,33602TX0460795,33602,HMO,Bronze,QHP,TX
3953,33602TX0460796,33602,HMO,Bronze,QHP,TX
3954,33602TX0460797,33602,HMO,Bronze,QHP,TX
3955,33602TX0460798,33602,HMO,Bronze,QHP,TX
3956,33602TX0460799,33602,HMO,Bronze,QHP,TX
3957,33602TX0460800,33602,HMO,Bronze,QHP,TX
3958,33602TX0460801,33602,HMO,Bronze,QHP,TX
3959,33602TX0460802,33602,HMO,Bronze,QHP,TX
3960,33602TX0460803,33602,HMO,Bronze,QHP,TX
3961,33602TX0460804,33602,HMO,Bronze,QHP,TX
3962,33602TX0460805,33602,HMO,Bronze,QHP,TX
3963,33602TX0460806,33602,HMO,Bronze,QHP,TX
3964,33602TX0460807,33602,HMO,Bronze,QHP,TX
3965,33602TX0770105,33602,HMO,Gold,QHP,TX
3966,33602TX0770106,33602,HMO,Silver,QHP,TX
3967,33602TX0770132,33602,HMO,Gold,QHP,TX
3968,33602TX0770133,33602,HMO,Gold,QHP,TX
3969,33602TX0770134,33602,HMO,Gold,QHP,TX
3970,33602TX0770135,33602,HMO,Gold,QHP,TX
3971,33602TX0770136,33602,HMO,Gold,QHP,TX
3972,33602TX0770137,33602,HMO,Gold,QHP,TX
3973,33602TX0770138,33602,HMO,Gold,QHP,TX
3974,33602TX0770139,33602,HMO,Gold,QHP,TX
3975,33602TX0770140,33602,HMO,Gold,QHP,TX
3976,33602TX0770141,33602,HMO,Gold,QHP,TX
3977,33602TX0770142,33602,HMO,Gold,QHP,TX
3978,33602TX0770143,33602,HMO,Gold,QHP,TX
3979,33602TX0770144,33602,HMO,Gold,QHP,TX
3980,33602TX0770145,33602,HMO,Gold,QHP,TX
3981,33602TX0770146,33602,HMO,Gold,QHP,TX
3982,33602TX0770147,33602,HMO,Gold,QHP,TX
3983,33602TX0770148,33602,HMO,Gold,QHP,TX
3984,33602TX0770149,33602,HMO,Gold,QHP,TX
3985,33602TX0770150,33602,HMO,Gold,QHP,TX
3986,33602TX0770151,33602,HMO,Gold,QHP,TX
3987,33602TX0770152,33602,HMO,Gold,QHP,TX
3988,33602TX0770153,33602,HMO,Gold,QHP,TX
3989,33602TX0770154,33602,HMO,Gold,QHP,TX
3990,33602TX0770155,33602,HMO,Gold,QHP,TX
3991,33602TX0770156,33602,HMO,Gold,QHP,TX
3992,33602TX0770157,33602,HMO,Silver,QHP,TX
3993,33602TX0770158,33602,HMO,Silver,QHP,TX
3994,33602TX0770159,33602,HMO,Silver,QHP,TX
3995,33602TX0770160,33602,HMO,Silver,QHP,TX
3996,33602TX0770161,33602,HMO,Silver,QHP,TX
3997,33602TX0770162,33602,HMO,Silver,QHP,TX
3998,33602TX0770163,33602,HMO,Silver,QHP,TX
3999,33602TX0770164,33602,HMO,Silver,QHP,TX
4000,33602TX0770165,33602,HMO,Silver,QHP,TX
4001,33602TX0770166,33602,HMO,Silver,QHP,TX
4002,33602TX0770167,33602,HMO,Silver,QHP,TX
4003,33602TX0770168,33602,HMO,Silver,QHP,TX
4004,33602TX0770169,33602,HMO,Silver,QHP,TX
4005,33602TX0770170,33602,HMO,Silver,QHP,TX
4006,33602TX0770171,33602,HMO,Silver,QHP,TX
4007,33602TX0770172,33602,HMO,Silver,QHP,TX
4008,33602TX0770173,33602,HMO,Silver,QHP,TX
4009,33602TX0770174,33602,HMO,Silver,QHP,TX
4010,33602TX0770175,33602,HMO,Silver,QHP,TX
4011,33602TX0770176,33602,HMO,Silver,QHP,TX
4012,33602TX0770177,33602,HMO,Silver,QHP,TX
4013,33602TX0770178,33602,HMO,Silver,QHP,TX
4014,33602TX0770179,33602,HMO,Silver,QHP,TX
4015,33602TX0770180,33602,HMO,Silver,QHP,TX
4016,33602TX0770181,33602,HMO,Silver,QHP,TX
4017,33602TX0770183,33602,HMO,Bronze Expanded,QHP,TX
4018,33602TX0770185,33602,HMO,Bronze Expanded,QHP,TX
4019,33602TX0770186,33602,HMO,Bronze Expanded,QHP,TX
4020,33602TX0770187,33602,HMO,Bronze Expanded,QHP,TX
4021,33602TX0770188,33602,HMO,Bronze Expanded,QHP,TX
4022,33602TX0770189,33602,HMO,Bronze Expanded,QHP,TX
4023,33602TX0770190,33602,HMO,Bronze Expanded,QHP,TX
4024,33602TX0770191,33602,HMO,Bronze Expanded,QHP,TX
4025,33602TX0770192,33602,HMO,Bronze Expanded,QHP,TX
4026,33602TX0770193,33602,HMO,Bronze Expanded,QHP,TX
4027,33602TX0770194,33602,HMO,Bronze Expanded,QHP,TX
4028,33602TX0770195,33602,HMO,Bronze Expanded,QHP,TX
4029,33602TX0770196,33602,HMO,Bronze Expanded,QHP,TX
4030,33602TX0770197,33602,HMO,Bronze Expanded,QHP,TX
4031,33602TX0770198,33602,HMO,Bronze Expanded,QHP,TX
4032,33602TX0770199,33602,HMO,Bronze Expanded,QHP,TX
4033,33602TX0770200,33602,HMO,Bronze Expanded,QHP,TX
4034,33602TX0770201,33602,HMO,Bronze Expanded,QHP,TX
4035,33602TX0770202,33602,HMO,Bronze Expanded,QHP,TX
4036,33602TX0770203,33602,HMO,Bronze Expanded,QHP,TX
4037,33602TX0770204,33602,HMO,Bronze Expanded,QHP,TX
4038,33602TX0770205,33602,HMO,Bronze Expanded,QHP,TX
4039,33602TX0770206,33602,HMO,Bronze Expanded,QHP,TX
4040,33602TX0770207,33602,HMO,Bronze Expanded,QHP,TX
4041,33602TX0770208,33602,HMO,Bronze Expanded,QHP,TX
4042,33602TX0770209,33602,HMO,Bronze Expanded,QHP,TX
4043,33602TX0770235,33602,HMO,Bronze,QHP,TX
4044,33602TX0770236,33602,HMO,Bronze,QHP,TX
4045,33602TX0770237,33602,HMO,Bronze,QHP,TX
4046,33602TX0770238,33602,HMO,Bronze,QHP,TX
4047,33602TX0770239,33602,HMO,Bronze,QHP,TX
4048,33602TX0770240,33602,HMO,Bronze,QHP,TX
4049,33602TX0770241,33602,HMO,Bronze,QHP,TX
4050,33602TX0770242,33602,HMO,Bronze,QHP,TX
4051,33602TX0770243,33602,HMO,Bronze,QHP,TX
4052,33602TX0770244,33602,HMO,Bronze,QHP,TX
4053,33602TX0770245,33602,HMO,Bronze,QHP,TX
4054,33602TX0770246,33602,HMO,Bronze,QHP,TX
4055,33602TX0770247,33602,HMO,Bronze,QHP,TX
4056,33602TX0770248,33602,HMO,Bronze,QHP,TX
4057,33602TX0770249,33602,HMO,Bronze,QHP,TX
4058,33602TX0770250,33602,HMO,Bronze,QHP,TX
4059,33602TX0770251,33602,HMO,Bronze,QHP,TX
4060,33602TX0770252,33602,HMO,Bronze,QHP,TX
4061,33602TX0770253,33602,HMO,Bronze,QHP,TX
4062,33602TX0770254,33602,HMO,Bronze,QHP,TX
4063,33602TX0770255,33602,HMO,Bronze,QHP,TX
4064,33602TX0770256,33602,HMO,Bronze,QHP,TX
4065,33602TX0770257,33602,HMO,Bronze,QHP,TX
4066,33602TX0770258,33602,HMO,Bronze,QHP,TX
4067,33602TX0770259,33602,HMO,Bronze,QHP,TX
4068,33602TX0770260,33602,HMO,Bronze,QHP,TX
4069,33602TX0860002,33602,HMO,Bronze Expanded,QHP,TX
4070,33602TX0860003,33602,HMO,Gold,QHP,TX
4071,33602TX0860005,33602,HMO,Bronze Expanded,QHP,TX
4072,33602TX0860006,33602,HMO,Gold,QHP,TX
4073,33602TX0860007,33602,HMO,Silver,QHP,TX
4074,33602TX0860008,33602,HMO,Silver,QHP,TX
4075,27248TX0010003,27248,HMO,Bronze Expanded,QHP,TX
4076,27248TX0010004,27248,HMO,Silver,QHP,TX
4077,27248TX0010005,27248,HMO,Gold,QHP,TX
4078,27248TX0010008,27248,HMO,Bronze Expanded,QHP,TX
4079,20069TX0100001,20069,EPO,Bronze Expanded,QHP,TX
4080,20069TX0100003,20069,EPO,Bronze Expanded,QHP,TX
4081,20069TX0100005,20069,EPO,Bronze Expanded,QHP,TX
4082,20069TX0100006,20069,EPO,Silver,QHP,TX
4083,20069TX0100008,20069,EPO,Silver,QHP,TX
4084,20069TX0100009,20069,EPO,Silver,QHP,TX
4085,20069TX0100011,20069,EPO,Catastrophic,QHP,TX
4086,20069TX0100013,20069,EPO,Gold,QHP,TX
4087,63251TX0010001,63251,EPO,Gold,QHP,TX
4088,63251TX0020001,63251,EPO,Silver,QHP,TX
4089,17933TX0010001,17933,EPO,Gold,QHP,TX
4090,17933TX0010002,17933,EPO,Gold,QHP,TX
4091,17933TX0010003,17933,EPO,Silver,QHP,TX
4092,17933TX0010004,17933,EPO,Silver,QHP,TX
4093,17933TX0010005,17933,EPO,Silver,QHP,TX
4094,17933TX0010006,17933,EPO,Bronze Expanded,QHP,TX
4095,17933TX0010007,17933,EPO,Bronze Expanded,QHP,TX
4096,87226TX0050001,87226,HMO,Bronze Expanded,QHP,TX
4097,87226TX0050002,87226,HMO,Silver,QHP,TX
4098,87226TX0050003,87226,HMO,Gold,QHP,TX
4099,87226TX0060006,87226,HMO,Silver,QHP,TX
4100,87226TX0060007,87226,HMO,Silver,QHP,TX
4101,87226TX0060008,87226,HMO,Silver,QHP,TX
4102,87226TX0060009,87226,HMO,Silver,QHP,TX
4103,87226TX0060010,87226,HMO,Gold,QHP,TX
4104,87226TX0070006,87226,HMO,Silver,QHP,TX
4105,87226TX0070007,87226,HMO,Silver,QHP,TX
4106,87226TX0070008,87226,HMO,Silver,QHP,TX
4107,87226TX0070009,87226,HMO,Silver,QHP,TX
4108,87226TX0070010,87226,HMO,Gold,QHP,TX
4109,87226TX0080006,87226,HMO,Silver,QHP,TX
4110,87226TX0080007,87226,HMO,Silver,QHP,TX
4111,87226TX0080008,87226,HMO,Silver,QHP,TX
4112,87226TX0080009,87226,HMO,Silver,QHP,TX
4113,87226TX0080010,87226,HMO,Gold,QHP,TX
4114,87226TX0100006,87226,HMO,Silver,QHP,TX
4115,87226TX0100007,87226,HMO,Silver,QHP,TX
4116,87226TX0100008,87226,HMO,Silver,QHP,TX
4117,87226TX0100009,87226,HMO,Silver,QHP,TX
4118,87226TX0100010,87226,HMO,Gold,QHP,TX
4119,58840TX0110001,58840,HMO,Bronze Expanded,QHP,TX
4120,58840TX0110002,58840,HMO,Bronze Expanded,QHP,TX
4121,58840TX0110003,58840,HMO,Bronze Expanded,QHP,TX
4122,58840TX0110004,58840,HMO,Bronze Expanded,QHP,TX
4123,58840TX0110005,58840,HMO,Bronze,QHP,TX
4124,58840TX0110006,58840,HMO,Bronze,QHP,TX
4125,58840TX0110007,58840,HMO,Bronze,QHP,TX
4126,58840TX0110008,58840,HMO,Bronze,QHP,TX
4127,58840TX0110009,58840,HMO,Gold,QHP,TX
4128,58840TX0110010,58840,HMO,Gold,QHP,TX
4129,58840TX0110011,58840,HMO,Gold,QHP,TX
4130,58840TX0110012,58840,HMO,Gold,QHP,TX
4131,58840TX0110013,58840,HMO,Silver,QHP,TX
4132,58840TX0110014,58840,HMO,Silver,QHP,TX
4133,58840TX0110015,58840,HMO,Silver,QHP,TX
4134,58840TX0110016,58840,HMO,Silver,QHP,TX
4135,58840TX0110017,58840,HMO,Silver,QHP,TX
4136,58840TX0110018,58840,HMO,Silver,QHP,TX
4137,58840TX0110019,58840,HMO,Silver,QHP,TX
4138,58840TX0110020,58840,HMO,Silver,QHP,TX
4139,40788TX0460001,40788,HMO,Gold,QHP,TX
4140,40788TX0460003,40788,HMO,Silver,QHP,TX
4141,40788TX0460004,40788,HMO,Gold,QHP,TX
4142,40788TX0460005,40788,HMO,Silver,QHP,TX
4143,40788TX0460006,40788,HMO,Bronze Expanded,QHP,TX
4144,40788TX0460007,40788,HMO,Bronze Expanded,QHP,TX
4145,40788TX0460008,40788,HMO,Silver,QHP,TX
4146,40788TX0460009,40788,HMO,Bronze Expanded,QHP,TX
4147,40788TX0460012,40788,HMO,Gold,QHP,TX
4148,40220TX0080001,40220,HMO,Gold,QHP,TX
4149,40220TX0080002,40220,HMO,Gold,QHP,TX
4150,40220TX0080003,40220,HMO,Gold,QHP,TX
4151,40220TX0080004,40220,HMO,Gold,QHP,TX
4152,40220TX0080005,40220,HMO,Silver,QHP,TX
4153,40220TX0080006,40220,HMO,Silver,QHP,TX
4154,40220TX0080007,40220,HMO,Silver,QHP,TX
4155,40220TX0080008,40220,HMO,Silver,QHP,TX
4156,40220TX0080009,40220,HMO,Silver,QHP,TX
4157,40220TX0080010,40220,HMO,Bronze Expanded,QHP,TX
4158,40220TX0080011,40220,HMO,Bronze,QHP,TX
4159,40220TX0080012,40220,HMO,Bronze Expanded,QHP,TX
4160,40220TX0080013,40220,HMO,Gold,QHP,TX
4161,98312TX0040001,98312,HMO,Gold,QHP,TX
4162,98312TX0040002,98312,HMO,Gold,QHP,TX
4163,98312TX0040003,98312,HMO,Silver,QHP,TX
4164,98312TX0040004,98312,HMO,Silver,QHP,TX
4165,98312TX0040006,98312,HMO,Silver,QHP,TX
4166,98312TX0040008,98312,HMO,Silver,QHP,TX
4167,98312TX0040012,98312,HMO,Silver,QHP,TX
4168,98312TX0040013,98312,HMO,Bronze Expanded,QHP,TX
4169,98312TX0040014,98312,HMO,Bronze Expanded,QHP,TX
4170,98312TX0040015,98312,HMO,Bronze Expanded,QHP,TX
4171,98312TX0040016,98312,HMO,Bronze Expanded,QHP,TX
4172,98312TX0040017,98312,HMO,Bronze Expanded,QHP,TX
4173,98312TX0040018,98312,HMO,Catastrophic,QHP,TX
4174,98312TX0040019,98312,HMO,Gold,QHP,TX
4175,98312TX0040020,98312,HMO,Gold,QHP,TX
4176,98312TX0040021,98312,HMO,Silver,QHP,TX
4177,98312TX0040022,98312,HMO,Silver,QHP,TX
4178,98312TX0040024,98312,HMO,Silver,QHP,TX
4179,98312TX0040026,98312,HMO,Silver,QHP,TX
4180,98312TX0040030,98312,HMO,Silver,QHP,TX
4181,98312TX0040031,98312,HMO,Bronze Expanded,QHP,TX
4182,98312TX0040032,98312,HMO,Bronze Expanded,QHP,TX
4183,98312TX0040033,98312,HMO,Bronze Expanded,QHP,TX
4184,98312TX0040034,98312,HMO,Bronze Expanded,QHP,TX
4185,98312TX0040035,98312,HMO,Bronze Expanded,QHP,TX
4186,98312TX0040036,98312,HMO,Catastrophic,QHP,TX
4187,98312TX0040037,98312,HMO,Gold,QHP,TX
4188,98312TX0040038,98312,HMO,Gold,QHP,TX
4189,98312TX0040039,98312,HMO,Silver,QHP,TX
4190,98312TX0040040,98312,HMO,Silver,QHP,TX
4191,98312TX0040042,98312,HMO,Silver,QHP,TX
4192,98312TX0040044,98312,HMO,Silver,QHP,TX
4193,98312TX0040048,98312,HMO,Silver,QHP,TX
4194,98312TX0040049,98312,HMO,Bronze Expanded,QHP,TX
4195,98312TX0040050,98312,HMO,Bronze Expanded,QHP,TX
4196,98312TX0040051,98312,HMO,Bronze Expanded,QHP,TX
4197,98312TX0040052,98312,HMO,Bronze Expanded,QHP,TX
4198,98312TX0040053,98312,HMO,Bronze Expanded,QHP,TX
4199,98312TX0040054,98312,HMO,Catastrophic,QHP,TX
4200,98312TX0040091,98312,HMO,Gold,QHP,TX
4201,98312TX0040092,98312,HMO,Gold,QHP,TX
4202,98312TX0040093,98312,HMO,Silver,QHP,TX
4203,98312TX0040094,98312,HMO,Silver,QHP,TX
4204,98312TX0040096,98312,HMO,Silver,QHP,TX
4205,98312TX0040098,98312,HMO,Silver,QHP,TX
4206,98312TX0040102,98312,HMO,Silver,QHP,TX
4207,98312TX0040103,98312,HMO,Bronze Expanded,QHP,TX
4208,98312TX0040104,98312,HMO,Bronze Expanded,QHP,TX
4209,98312TX0040105,98312,HMO,Bronze Expanded,QHP,TX
4210,98312TX0040106,98312,HMO,Bronze Expanded,QHP,TX
4211,98312TX0040107,98312,HMO,Bronze Expanded,QHP,TX
4212,98312TX0040108,98312,HMO,Catastrophic,QHP,TX
4213,98312TX0040109,98312,HMO,Gold,QHP,TX
4214,98312TX0040110,98312,HMO,Gold,QHP,TX
4215,98312TX0040111,98312,HMO,Silver,QHP,TX
4216,98312TX0040112,98312,HMO,Silver,QHP,TX
4217,98312TX0040114,98312,HMO,Silver,QHP,TX
4218,98312TX0040116,98312,HMO,Silver,QHP,TX
4219,98312TX0040120,98312,HMO,Silver,QHP,TX
4220,98312TX0040121,98312,HMO,Bronze Expanded,QHP,TX
4221,98312TX0040122,98312,HMO,Bronze Expanded,QHP,TX
4222,98312TX0040123,98312,HMO,Bronze Expanded,QHP,TX
4223,98312TX0040124,98312,HMO,Bronze Expanded,QHP,TX
4224,98312TX0040125,98312,HMO,Bronze Expanded,QHP,TX
4225,98312TX0040126,98312,HMO,Catastrophic,QHP,TX
4226,98312TX0040127,98312,HMO,Bronze Expanded,QHP,TX
4227,98312TX0040128,98312,HMO,Silver,QHP,TX
4228,98312TX0040129,98312,HMO,Bronze Expanded,QHP,TX
4229,98312TX0040130,98312,HMO,Silver,QHP,TX
4230,98312TX0040131,98312,HMO,Bronze Expanded,QHP,TX
4231,98312TX0040132,98312,HMO,Silver,QHP,TX
4232,98312TX0040133,98312,HMO,Bronze Expanded,QHP,TX
4233,98312TX0040134,98312,HMO,Silver,QHP,TX
4234,98312TX0040135,98312,HMO,Bronze Expanded,QHP,TX
4235,98312TX0040136,98312,HMO,Silver,QHP,TX
4236,54837TX0030001,54837,EPO,Catastrophic,QHP,TX
4237,54837TX0030002,54837,EPO,Bronze,QHP,TX
4238,54837TX0030003,54837,EPO,Bronze Expanded,QHP,TX
4239,54837TX0030004,54837,EPO,Bronze Expanded,QHP,TX
4240,54837TX0030005,54837,EPO,Silver,QHP,TX
4241,54837TX0030006,54837,EPO,Gold,QHP,TX
4242,54837TX0030007,54837,EPO,Bronze Expanded,QHP,TX
4243,54837TX0030008,54837,EPO,Silver,QHP,TX
4244,54837TX0030009,54837,EPO,Gold,QHP,TX
4245,29418TX0140070,29418,EPO,Bronze Expanded,QHP,TX
4246,29418TX0140071,29418,EPO,Silver,QHP,TX
4247,29418TX0140072,29418,EPO,Silver,QHP,TX
4248,29418TX0140077,29418,EPO,Bronze Expanded,QHP,TX
4249,29418TX0140078,29418,EPO,Silver,QHP,TX
4250,29418TX0140079,29418,EPO,Silver,QHP,TX
4251,29418TX0140080,29418,EPO,Silver,QHP,TX
4252,29418TX0140090,29418,EPO,Bronze Expanded,QHP,TX
4253,29418TX0140091,29418,EPO,Bronze Expanded,QHP,TX
4254,29418TX0140092,29418,EPO,Bronze Expanded,QHP,TX
4255,29418TX0140093,29418,EPO,Bronze Expanded,QHP,TX
4256,29418TX0140094,29418,EPO,Bronze Expanded,QHP,TX
4257,29418TX0140095,29418,EPO,Bronze Expanded,QHP,TX
4258,29418TX0140096,29418,EPO,Silver,QHP,TX
4259,29418TX0140097,29418,EPO,Silver,QHP,TX
4260,29418TX0140098,29418,EPO,Silver,QHP,TX
4261,29418TX0140099,29418,EPO,Silver,QHP,TX
4262,29418TX0140100,29418,EPO,Silver,QHP,TX
4263,29418TX0140101,29418,EPO,Silver,QHP,TX
4264,29418TX0140102,29418,EPO,Gold,QHP,TX
4265,29418TX0140103,29418,EPO,Gold,QHP,TX
4266,29418TX0150050,29418,EPO,Silver,QHP,TX
4267,29418TX0150070,29418,EPO,Bronze Expanded,QHP,TX
4268,29418TX0150071,29418,EPO,Silver,QHP,TX
4269,29418TX0150077,29418,EPO,Bronze Expanded,QHP,TX
4270,29418TX0150078,29418,EPO,Silver,QHP,TX
4271,29418TX0150079,29418,EPO,Silver,QHP,TX
4272,29418TX0150090,29418,EPO,Bronze Expanded,QHP,TX
4273,29418TX0150091,29418,EPO,Bronze Expanded,QHP,TX
4274,29418TX0150092,29418,EPO,Bronze Expanded,QHP,TX
4275,29418TX0150093,29418,EPO,Bronze Expanded,QHP,TX
4276,29418TX0150094,29418,EPO,Bronze Expanded,QHP,TX
4277,29418TX0150095,29418,EPO,Bronze Expanded,QHP,TX
4278,29418TX0150098,29418,EPO,Silver,QHP,TX
4279,29418TX0150099,29418,EPO,Silver,QHP,TX
4280,29418TX0150100,29418,EPO,Silver,QHP,TX
4281,29418TX0150101,29418,EPO,Silver,QHP,TX
4282,29418TX0150102,29418,EPO,Gold,QHP,TX
4283,29418TX0150103,29418,EPO,Gold,QHP,TX
4284,29418TX0150104,29418,EPO,Silver,QHP,TX
4285,29418TX0150105,29418,EPO,Silver,QHP,TX
4286,29418TX0160050,29418,EPO,Silver,QHP,TX
4287,29418TX0160070,29418,EPO,Bronze Expanded,QHP,TX
4288,29418TX0160071,29418,EPO,Silver,QHP,TX
4289,29418TX0160077,29418,EPO,Bronze Expanded,QHP,TX
4290,29418TX0160078,29418,EPO,Silver,QHP,TX
4291,29418TX0160079,29418,EPO,Silver,QHP,TX
4292,29418TX0160090,29418,EPO,Bronze Expanded,QHP,TX
4293,29418TX0160091,29418,EPO,Bronze Expanded,QHP,TX
4294,29418TX0160092,29418,EPO,Bronze Expanded,QHP,TX
4295,29418TX0160093,29418,EPO,Bronze Expanded,QHP,TX
4296,29418TX0160094,29418,EPO,Bronze Expanded,QHP,TX
4297,29418TX0160095,29418,EPO,Bronze Expanded,QHP,TX
4298,29418TX0160098,29418,EPO,Silver,QHP,TX
4299,29418TX0160099,29418,EPO,Silver,QHP,TX
4300,29418TX0160100,29418,EPO,Silver,QHP,TX
4301,29418TX0160101,29418,EPO,Silver,QHP,TX
4302,29418TX0160102,29418,EPO,Gold,QHP,TX
4303,29418TX0160103,29418,EPO,Gold,QHP,TX
4304,29418TX0160104,29418,EPO,Silver,QHP,TX
4305,29418TX0160105,29418,EPO,Silver,QHP,TX
4306,66252TX0010009,66252,HMO,Catastrophic,QHP,TX
4307,66252TX0030009,66252,HMO,Bronze Expanded,QHP,TX
4308,66252TX0040009,66252,HMO,Silver,QHP,TX
4309,66252TX0050009,66252,HMO,Silver,QHP,TX
4310,66252TX0070009,66252,HMO,Gold,QHP,TX
4311,66252TX0080009,66252,HMO,Bronze Expanded,QHP,TX
4312,66252TX0130001,66252,HMO,Gold,QHP,TX
4313,66252TX0130002,66252,HMO,Gold,QHP,TX
4314,66252TX0130003,66252,HMO,Gold,QHP,TX
4315,66252TX0130004,66252,HMO,Gold,QHP,TX
4316,66252TX0130006,66252,HMO,Gold,QHP,TX
4317,66252TX0130007,66252,HMO,Gold,QHP,TX
4318,66252TX0130008,66252,HMO,Gold,QHP,TX
4319,66252TX0130009,66252,HMO,Gold,QHP,TX
4320,66252TX0140001,66252,HMO,Bronze Expanded,QHP,TX
4321,66252TX0140002,66252,HMO,Bronze Expanded,QHP,TX
4322,66252TX0140003,66252,HMO,Bronze Expanded,QHP,TX
4323,66252TX0140004,66252,HMO,Bronze Expanded,QHP,TX
4324,66252TX0140006,66252,HMO,Bronze Expanded,QHP,TX
4325,66252TX0140007,66252,HMO,Bronze Expanded,QHP,TX
4326,66252TX0140008,66252,HMO,Bronze Expanded,QHP,TX
4327,66252TX0140009,66252,HMO,Bronze Expanded,QHP,TX
4328,66252TX0150001,66252,HMO,Silver,QHP,TX
4329,66252TX0150002,66252,HMO,Silver,QHP,TX
4330,66252TX0150003,66252,HMO,Silver,QHP,TX
4331,66252TX0150004,66252,HMO,Silver,QHP,TX
4332,66252TX0150006,66252,HMO,Silver,QHP,TX
4333,66252TX0150007,66252,HMO,Silver,QHP,TX
4334,66252TX0150008,66252,HMO,Silver,QHP,TX
4335,66252TX0150009,66252,HMO,Silver,QHP,TX
4336,66252TX0160001,66252,HMO,Silver,QHP,TX
4337,66252TX0160002,66252,HMO,Silver,QHP,TX
4338,66252TX0160003,66252,HMO,Silver,QHP,TX
4339,66252TX0160004,66252,HMO,Silver,QHP,TX
4340,66252TX0160006,66252,HMO,Silver,QHP,TX
4341,66252TX0160007,66252,HMO,Silver,QHP,TX
4342,66252TX0160008,66252,HMO,Silver,QHP,TX
4343,66252TX0160009,66252,HMO,Silver,QHP,TX
4344,66252TX0200001,66252,HMO,Bronze Expanded,QHP,TX
4345,66252TX0200002,66252,HMO,Bronze Expanded,QHP,TX
4346,66252TX0200003,66252,HMO,Bronze Expanded,QHP,TX
4347,66252TX0200004,66252,HMO,Bronze Expanded,QHP,TX
4348,66252TX0200006,66252,HMO,Bronze Expanded,QHP,TX
4349,66252TX0200007,66252,HMO,Bronze Expanded,QHP,TX
4350,66252TX0200008,66252,HMO,Bronze Expanded,QHP,TX
4351,66252TX0200009,66252,HMO,Bronze Expanded,QHP,TX
4352,45786TX0020006,45786,HMO,Silver,QHP,TX
4353,45786TX0020009,45786,HMO,Silver,QHP,TX
4354,71837TX0010008,71837,HMO,Bronze Expanded,QHP,TX
4355,26539TX0140011,26539,HMO,Gold,QHP,TX
4356,26539TX0140012,26539,HMO,Silver,QHP,TX
4357,26539TX0140013,26539,HMO,Bronze Expanded,QHP,TX
4358,26539TX0140015,26539,HMO,Gold,QHP,TX
4359,33602TX0460809,33602,HMO,Gold,QHP,TX
4360,33602TX0460811,33602,HMO,Gold,QHP,TX
4361,33602TX0460812,33602,HMO,Gold,QHP,TX
4362,33602TX0460813,33602,HMO,Gold,QHP,TX
4363,33602TX0460814,33602,HMO,Gold,QHP,TX
4364,33602TX0460815,33602,HMO,Gold,QHP,TX
4365,33602TX0460816,33602,HMO,Gold,QHP,TX
4366,33602TX0460817,33602,HMO,Gold,QHP,TX
4367,33602TX0460818,33602,HMO,Gold,QHP,TX
4368,33602TX0460819,33602,HMO,Gold,QHP,TX
4369,33602TX0460820,33602,HMO,Gold,QHP,TX
4370,33602TX0460821,33602,HMO,Gold,QHP,TX
4371,33602TX0460822,33602,HMO,Gold,QHP,TX
4372,33602TX0460823,33602,HMO,Gold,QHP,TX
4373,33602TX0460824,33602,HMO,Gold,QHP,TX
4374,33602TX0460825,33602,HMO,Gold,QHP,TX
4375,33602TX0460826,33602,HMO,Gold,QHP,TX
4376,33602TX0460827,33602,HMO,Gold,QHP,TX
4377,33602TX0460828,33602,HMO,Gold,QHP,TX
4378,33602TX0460829,33602,HMO,Gold,QHP,TX
4379,33602TX0460830,33602,HMO,Gold,QHP,TX
4380,33602TX0460831,33602,HMO,Gold,QHP,TX
4381,33602TX0460832,33602,HMO,Gold,QHP,TX
4382,33602TX0460833,33602,HMO,Gold,QHP,TX
4383,33602TX0460834,33602,HMO,Gold,QHP,TX
4384,33602TX0460860,33602,HMO,Gold,QHP,TX
4385,33602TX0770287,33602,HMO,Silver,QHP,TX
4386,33602TX0770288,33602,HMO,Silver,QHP,TX
4387,33602TX0770289,33602,HMO,Silver,QHP,TX
4388,33602TX0770290,33602,HMO,Silver,QHP,TX
4389,33602TX0770291,33602,HMO,Silver,QHP,TX
4390,33602TX0770292,33602,HMO,Silver,QHP,TX
4391,33602TX0770293,33602,HMO,Silver,QHP,TX
4392,33602TX0770294,33602,HMO,Silver,QHP,TX
4393,33602TX0770295,33602,HMO,Silver,QHP,TX
4394,33602TX0770296,33602,HMO,Silver,QHP,TX
4395,33602TX0770297,33602,HMO,Silver,QHP,TX
4396,33602TX0770298,33602,HMO,Silver,QHP,TX
4397,33602TX0770299,33602,HMO,Silver,QHP,TX
4398,33602TX0770300,33602,HMO,Silver,QHP,TX
4399,33602TX0770301,33602,HMO,Silver,QHP,TX
4400,33602TX0770302,33602,HMO,Silver,QHP,TX
4401,33602TX0770303,33602,HMO,Silver,QHP,TX
4402,33602TX0770304,33602,HMO,Silver,QHP,TX
4403,33602TX0770305,33602,HMO,Silver,QHP,TX
4404,33602TX0770306,33602,HMO,Silver,QHP,TX
4405,33602TX0770307,33602,HMO,Silver,QHP,TX
4406,33602TX0770308,33602,HMO,Silver,QHP,TX
4407,33602TX0770309,33602,HMO,Silver,QHP,TX
4408,33602TX0770310,33602,HMO,Silver,QHP,TX
